id_fonte;pais_codigo;ano;genero;taxa_prevalencia
;;2008;SEX_FMLE;4.66
;;2009;SEX_FMLE;6.02
;;2010;SEX_FMLE;3.59
;;2003;SEX_FMLE;3.81
;;2004;SEX_MLE;29.48
;;2010;SEX_MLE;5.74
;;2015;SEX_BTSX;4.85
;;2012;SEX_BTSX;11.13
;;2015;SEX_BTSX;11.61
;;2018;SEX_FMLE;4.53
;;2003;SEX_FMLE;8.35
;;2015;SEX_BTSX;0.75
;;2021;SEX_BTSX;9.87
;;2021;SEX_BTSX;11.06
;;2006;SEX_BTSX;10.62
;;2000;SEX_FMLE;1.46
;;2007;SEX_FMLE;8.23
;;2014;SEX_BTSX;16.38
;;2019;SEX_MLE;2.12
;;2020;SEX_MLE;3.59
;;2015;SEX_BTSX;4.65
;;2020;SEX_MLE;7.3
;;2019;SEX_FMLE;5.86
;;2002;SEX_BTSX;5.8
;;2015;SEX_FMLE;8.75
;;2019;SEX_BTSX;13.5
;;2005;SEX_BTSX;16.7
;;2009;SEX_MLE;27.66
;;2007;SEX_MLE;13.35
;;2018;SEX_BTSX;6.05
;;2000;SEX_MLE;7.58
;;2020;SEX_BTSX;10.42
;;2017;SEX_BTSX;3.12
;;2020;SEX_FMLE;4.35
;;2000;SEX_BTSX;21.27
;;2007;SEX_FMLE;3.55
;;2011;SEX_BTSX;13.47
;;2001;SEX_MLE;16.97
;;2003;SEX_MLE;14.64
;;2012;SEX_MLE;36.83
;;2000;SEX_BTSX;11.2
;;2005;SEX_MLE;33.86
;;2017;SEX_MLE;36.02
;;2018;SEX_BTSX;14.24
;;2016;SEX_BTSX;1.71
;;2003;SEX_FMLE;2.76
;;2014;SEX_MLE;7.75
;;2019;SEX_FMLE;3.7
;;2007;SEX_BTSX;10.59
;;2014;SEX_BTSX;5.0
;;2018;SEX_BTSX;8.25
;;2014;SEX_BTSX;10.69
;;2002;SEX_MLE;11.35
;;2003;SEX_FMLE;3.72
;;2021;SEX_BTSX;3.97
;;2000;SEX_BTSX;9.59
;;2002;SEX_MLE;18.59
;;2021;SEX_BTSX;3.27
;;2000;SEX_BTSX;7.64
;;2013;SEX_BTSX;8.75
;;2007;SEX_MLE;16.15
;;2018;SEX_FMLE;5.9
;;2002;SEX_BTSX;11.41
;;2003;SEX_FMLE;8.62
;;2011;SEX_BTSX;3.79
;;2003;SEX_BTSX;16.08
;;2015;SEX_MLE;24.64
;;2013;SEX_MLE;10.81
;;2016;SEX_MLE;15.76
;;2009;SEX_BTSX;5.15
;;2002;SEX_BTSX;15.29
;;2001;SEX_MLE;3.57
;;2015;SEX_BTSX;12.82
;;2011;SEX_BTSX;5.44
;;2005;SEX_FMLE;1.96
;;2011;SEX_BTSX;2.22
;;2011;SEX_FMLE;6.36
;;2001;SEX_FMLE;2.99
;;2000;SEX_BTSX;3.21
;;2008;SEX_BTSX;9.99
;;2001;SEX_MLE;31.58
;;2003;SEX_BTSX;1.29
;;2000;SEX_BTSX;5.26
;;2012;SEX_MLE;9.41
;;2000;SEX_FMLE;8.15
;;2011;SEX_MLE;37.15
;;2012;SEX_FMLE;0.5
;;2013;SEX_FMLE;3.88
;;2002;SEX_FMLE;6.64
;;2017;SEX_FMLE;6.41
;;2015;SEX_MLE;14.08
;;2013;SEX_MLE;14.97
;;2011;SEX_FMLE;11.01
;;2017;SEX_MLE;18.8
;;2019;SEX_FMLE;1.81
;;2004;SEX_FMLE;9.18
;;2005;SEX_FMLE;1.16
;;2017;SEX_BTSX;11.07
;;2009;SEX_MLE;15.87
;;2003;SEX_FMLE;15.03
;;2016;SEX_BTSX;12.62
;;2021;SEX_MLE;9.51
;;2012;SEX_FMLE;1.38
;;2016;SEX_MLE;6.61
;;2015;SEX_FMLE;6.12
;;2017;SEX_BTSX;11.35
;;2001;SEX_MLE;6.02
;;2008;SEX_MLE;12.67
;;2001;SEX_BTSX;34.76
;;2016;SEX_BTSX;3.25
;;2002;SEX_BTSX;7.81
;;2014;SEX_FMLE;11.81
;;2015;SEX_MLE;19.44
;;2003;SEX_FMLE;4.73
;;2004;SEX_FMLE;4.55
;;2001;SEX_FMLE;4.53
;;2011;SEX_FMLE;14.28
;;2011;SEX_FMLE;2.04
;;2020;SEX_FMLE;1.98
;;2006;SEX_MLE;22.75
;;2014;SEX_BTSX;10.34
;;2005;SEX_FMLE;2.62
;;2006;SEX_BTSX;11.88
;;2006;SEX_FMLE;8.86
;;2021;SEX_BTSX;14.58
;;2010;SEX_FMLE;3.16
;;2012;SEX_BTSX;24.06
;;2000;SEX_FMLE;3.94
;;2014;SEX_MLE;15.82
;;2019;SEX_MLE;6.06
;;2015;SEX_BTSX;11.07
;;2004;SEX_MLE;16.15
;;2008;SEX_FMLE;1.59
;;2002;SEX_FMLE;6.1
;;2012;SEX_BTSX;8.61
;;2010;SEX_MLE;13.04
;;2020;SEX_MLE;13.5
;;2010;SEX_MLE;7.53
;;2013;SEX_BTSX;1.3
;;2019;SEX_FMLE;2.59
;;2010;SEX_MLE;23.43
;;2000;SEX_BTSX;14.48
;;2010;SEX_MLE;13.34
;;2002;SEX_FMLE;9.52
;;2020;SEX_MLE;10.87
;;2004;SEX_BTSX;5.37
;;2009;SEX_FMLE;5.03
;;2011;SEX_MLE;13.92
;;2003;SEX_MLE;4.55
;;2006;SEX_BTSX;5.1
;;2010;SEX_FMLE;0.6
;;2003;SEX_MLE;26.55
;;2008;SEX_BTSX;18.59
;;2008;SEX_MLE;14.94
;;2005;SEX_BTSX;35.63
;;2013;SEX_BTSX;12.94
;;2002;SEX_FMLE;4.27
;;2005;SEX_MLE;25.03
;;2000;SEX_BTSX;9.8
;;2008;SEX_MLE;7.76
;;2018;SEX_BTSX;9.93
;;2021;SEX_FMLE;3.78
;;2018;SEX_MLE;16.73
;;2021;SEX_MLE;11.54
;;2001;SEX_BTSX;7.68
;;2014;SEX_BTSX;4.58
;;2015;SEX_BTSX;18.51
;;2021;SEX_FMLE;5.39
;;2017;SEX_BTSX;1.4
;;2012;SEX_BTSX;12.54
;;2004;SEX_BTSX;24.02
;;2013;SEX_FMLE;3.25
;;2009;SEX_MLE;41.91
;;2007;SEX_FMLE;1.63
;;2007;SEX_MLE;4.5
;;2003;SEX_FMLE;11.03
;;2014;SEX_BTSX;22.67
;;2019;SEX_BTSX;12.53
;;2009;SEX_FMLE;3.12
;;2009;SEX_FMLE;7.24
;;2011;SEX_MLE;10.65
;;2020;SEX_BTSX;9.7
;;2017;SEX_FMLE;7.71
;;2017;SEX_FMLE;9.42
;;2008;SEX_MLE;14.07
;;2014;SEX_FMLE;3.41
;;2019;SEX_FMLE;2.14
;;2007;SEX_BTSX;8.36
;;2009;SEX_FMLE;2.24
;;2019;SEX_BTSX;10.35
;;2011;SEX_MLE;16.48
;;2008;SEX_MLE;27.27
;;2010;SEX_FMLE;2.12
;;2007;SEX_BTSX;8.83
;;2021;SEX_BTSX;7.66
;;2004;SEX_MLE;12.33
;;2001;SEX_FMLE;6.91
;;2012;SEX_FMLE;11.98
;;2021;SEX_FMLE;3.94
;;2012;SEX_FMLE;5.21
;;2015;SEX_MLE;12.61
;;2002;SEX_BTSX;13.08
;;2019;SEX_MLE;22.4
;;2005;SEX_MLE;1.62
;;2003;SEX_BTSX;6.57
;;2002;SEX_MLE;26.19
;;2007;SEX_BTSX;2.7
;;2005;SEX_BTSX;5.17
;;2004;SEX_MLE;9.79
;;2009;SEX_BTSX;21.76
;;2013;SEX_MLE;18.32
;;2004;SEX_FMLE;6.83
;;2009;SEX_BTSX;8.27
;;2018;SEX_FMLE;4.03
;;2016;SEX_FMLE;2.89
;;2015;SEX_BTSX;3.11
;;2019;SEX_MLE;13.96
;;2008;SEX_MLE;17.23
;;2020;SEX_BTSX;6.04
;;2006;SEX_BTSX;12.16
;;2021;SEX_BTSX;6.98
;;2015;SEX_FMLE;6.76
;;2018;SEX_FMLE;4.03
;;2005;SEX_BTSX;11.64
;;2008;SEX_BTSX;8.76
;;2013;SEX_FMLE;5.04
;;2010;SEX_MLE;3.42
;;2008;SEX_BTSX;21.38
;;2019;SEX_FMLE;0.4
;;2008;SEX_MLE;15.94
;;2009;SEX_MLE;18.16
;;2016;SEX_BTSX;3.41
;;2011;SEX_MLE;39.76
;;2010;SEX_FMLE;3.75
;;2002;SEX_BTSX;27.17
;;2005;SEX_FMLE;4.44
;;2004;SEX_BTSX;3.08
;;2013;SEX_MLE;8.89
;;2013;SEX_BTSX;16.41
;;2014;SEX_BTSX;3.37
;;2003;SEX_BTSX;8.66
;;2021;SEX_MLE;25.79
;;2011;SEX_MLE;17.27
;;2013;SEX_FMLE;1.99
;;2019;SEX_FMLE;5.94
;;2021;SEX_FMLE;3.52
;;2005;SEX_BTSX;7.9
;;2015;SEX_MLE;21.07
;;2016;SEX_MLE;17.02
;;2015;SEX_MLE;2.32
;;2016;SEX_MLE;47.75
;;2018;SEX_FMLE;1.41
;;2007;SEX_MLE;8.93
;;2014;SEX_FMLE;5.71
;;2020;SEX_BTSX;10.63
;;2013;SEX_BTSX;10.78
;;2007;SEX_MLE;12.67
;;2019;SEX_FMLE;0.57
;;2003;SEX_MLE;22.47
;;2009;SEX_FMLE;6.27
;;2018;SEX_BTSX;4.16
;;2015;SEX_FMLE;4.97
;;2019;SEX_BTSX;8.86
;;2007;SEX_BTSX;14.28
;;2003;SEX_BTSX;4.17
;;2021;SEX_BTSX;5.27
;;2017;SEX_FMLE;5.45
;;2001;SEX_MLE;8.76
;;2006;SEX_BTSX;31.97
;;2000;SEX_FMLE;7.82
;;2010;SEX_BTSX;12.01
;;2020;SEX_MLE;16.21
;;2003;SEX_FMLE;9.38
;;2008;SEX_FMLE;4.96
;;2001;SEX_FMLE;5.45
;;2020;SEX_BTSX;6.29
;;2009;SEX_BTSX;8.49
;;2015;SEX_BTSX;1.75
;;2006;SEX_BTSX;10.31
;;2019;SEX_FMLE;2.78
;;2007;SEX_MLE;30.14
;;2021;SEX_BTSX;1.53
;;2021;SEX_FMLE;7.99
;;2010;SEX_FMLE;5.27
;;2007;SEX_MLE;7.43
;;2001;SEX_BTSX;9.16
;;2017;SEX_MLE;29.28
;;2005;SEX_FMLE;7.72
;;2016;SEX_BTSX;0.92
;;2004;SEX_BTSX;14.27
;;2013;SEX_BTSX;8.35
;;2000;SEX_FMLE;5.51
;;2021;SEX_FMLE;2.39
;;2005;SEX_FMLE;11.34
;;2019;SEX_MLE;19.55
;;2008;SEX_BTSX;9.36
;;2007;SEX_FMLE;0.45
;;2006;SEX_FMLE;0.37
;;2003;SEX_FMLE;0.96
;;2005;SEX_FMLE;4.09
;;2019;SEX_MLE;8.4
;;2010;SEX_MLE;19.96
;;2013;SEX_FMLE;2.89
;;2019;SEX_FMLE;6.35
;;2007;SEX_FMLE;6.95
;;2010;SEX_BTSX;14.08
;;2012;SEX_FMLE;10.57
;;2007;SEX_FMLE;6.9
;;2002;SEX_MLE;27.14
;;2005;SEX_FMLE;0.45
;;2000;SEX_FMLE;11.57
;;2010;SEX_FMLE;1.53
;;2016;SEX_FMLE;3.69
;;2020;SEX_BTSX;10.3
;;2007;SEX_BTSX;16.85
;;2015;SEX_BTSX;15.17
;;2008;SEX_MLE;17.17
;;2004;SEX_MLE;11.1
;;2005;SEX_MLE;13.05
;;2020;SEX_FMLE;3.57
;;2016;SEX_MLE;54.4
;;2012;SEX_FMLE;4.8
;;2001;SEX_MLE;11.31
;;2012;SEX_BTSX;9.53
;;2000;SEX_MLE;12.83
;;2015;SEX_BTSX;9.77
;;2005;SEX_BTSX;5.59
;;2012;SEX_MLE;7.61
;;2006;SEX_BTSX;8.51
;;2001;SEX_FMLE;0.82
;;2009;SEX_BTSX;8.84
;;2013;SEX_FMLE;5.75
;;2015;SEX_BTSX;10.92
;;2004;SEX_FMLE;11.33
;;2015;SEX_BTSX;8.57
;;2008;SEX_FMLE;5.42
;;2006;SEX_FMLE;5.46
;;2010;SEX_BTSX;1.3
;;2021;SEX_BTSX;15.17
;;2004;SEX_MLE;42.93
;;2003;SEX_FMLE;8.19
;;2012;SEX_BTSX;5.69
;;2016;SEX_MLE;2.44
;;2002;SEX_MLE;15.49
;;2006;SEX_MLE;7.38
;;2005;SEX_MLE;27.94
;;2017;SEX_MLE;9.54
;;2015;SEX_FMLE;2.47
;;2011;SEX_BTSX;13.55
;;2014;SEX_MLE;16.9
;;2001;SEX_BTSX;12.49
;;2005;SEX_FMLE;3.5
;;2014;SEX_MLE;7.2
;;2011;SEX_BTSX;8.43
;;2007;SEX_MLE;21.38
;;2021;SEX_BTSX;8.92
;;2012;SEX_MLE;20.42
;;2000;SEX_MLE;14.63
;;2004;SEX_FMLE;8.22
;;2002;SEX_MLE;12.54
;;2013;SEX_MLE;5.35
;;2004;SEX_MLE;23.17
;;2006;SEX_MLE;14.98
;;2015;SEX_MLE;6.65
;;2020;SEX_BTSX;4.94
;;2019;SEX_MLE;7.75
;;2012;SEX_FMLE;6.61
;;2013;SEX_FMLE;0.65
;;2005;SEX_BTSX;2.2
;;2004;SEX_MLE;10.16
;;2000;SEX_FMLE;3.84
;;2008;SEX_BTSX;4.97
;;2010;SEX_BTSX;11.14
;;2007;SEX_FMLE;3.58
;;2010;SEX_BTSX;5.13
;;2016;SEX_MLE;38.84
;;2013;SEX_BTSX;7.8
;;2014;SEX_BTSX;9.27
;;2004;SEX_MLE;35.75
;;2006;SEX_MLE;7.65
;;2018;SEX_FMLE;1.85
;;2020;SEX_BTSX;2.07
;;2015;SEX_MLE;7.63
;;2019;SEX_FMLE;7.68
;;2000;SEX_BTSX;3.54
;;2017;SEX_FMLE;3.53
;;2016;SEX_MLE;13.18
;;2016;SEX_MLE;28.68
;;2002;SEX_MLE;38.62
;;2018;SEX_MLE;6.15
;;2008;SEX_BTSX;7.94
;;2003;SEX_BTSX;6.18
;;2006;SEX_BTSX;2.86
;;2018;SEX_MLE;3.25
;;2010;SEX_BTSX;2.0
;;2010;SEX_MLE;8.01
;;2017;SEX_BTSX;9.98
;;2011;SEX_FMLE;5.49
;;2019;SEX_BTSX;2.44
;;2007;SEX_BTSX;19.79
;;2018;SEX_MLE;13.25
;;2019;SEX_BTSX;2.57
;;2000;SEX_MLE;15.63
;;2010;SEX_FMLE;3.12
;;2014;SEX_MLE;2.74
;;2020;SEX_MLE;12.1
;;2020;SEX_MLE;13.43
;;2002;SEX_BTSX;16.49
;;2013;SEX_BTSX;6.12
;;2003;SEX_BTSX;17.9
;;2000;SEX_MLE;10.29
;;2007;SEX_BTSX;4.13
;;2004;SEX_MLE;20.96
;;2000;SEX_BTSX;15.79
;;2019;SEX_FMLE;3.63
;;2016;SEX_BTSX;9.56
;;2009;SEX_BTSX;11.06
;;2021;SEX_BTSX;0.67
;;2001;SEX_BTSX;14.67
;;2011;SEX_BTSX;1.1
;;2009;SEX_MLE;10.73
;;2016;SEX_BTSX;4.94
;;2003;SEX_MLE;6.64
;;2012;SEX_MLE;13.2
;;2006;SEX_MLE;30.74
;;2002;SEX_FMLE;7.45
;;2011;SEX_FMLE;0.64
;;2001;SEX_BTSX;4.52
;;2013;SEX_FMLE;5.47
;;2007;SEX_BTSX;14.9
;;2006;SEX_FMLE;4.02
;;2018;SEX_MLE;13.91
;;2000;SEX_MLE;34.81
;;2012;SEX_FMLE;4.36
;;2001;SEX_MLE;37.13
;;2010;SEX_MLE;17.84
;;2002;SEX_FMLE;5.22
;;2011;SEX_BTSX;18.76
;;2017;SEX_FMLE;9.98
;;2017;SEX_FMLE;4.48
;;2003;SEX_FMLE;7.76
;;2020;SEX_MLE;2.51
;;2002;SEX_BTSX;12.25
;;2010;SEX_FMLE;6.73
;;2013;SEX_BTSX;17.02
;;2006;SEX_MLE;5.93
;;2003;SEX_FMLE;4.73
;;2002;SEX_MLE;16.91
;;2014;SEX_FMLE;3.82
;;2016;SEX_BTSX;8.63
;;2007;SEX_BTSX;9.73
;;2005;SEX_FMLE;0.7
;;2002;SEX_BTSX;7.28
;;2004;SEX_FMLE;2.49
;;2014;SEX_FMLE;9.54
;;2011;SEX_FMLE;6.95
;;2012;SEX_FMLE;5.27
;;2019;SEX_FMLE;0.32
;;2006;SEX_FMLE;8.76
;;2013;SEX_MLE;9.55
;;2021;SEX_MLE;38.23
;;2019;SEX_BTSX;11.17
;;2016;SEX_FMLE;5.78
;;2000;SEX_FMLE;12.9
;;2004;SEX_BTSX;10.42
;;2007;SEX_BTSX;4.66
;;2012;SEX_BTSX;11.48
;;2000;SEX_MLE;10.37
;;2017;SEX_BTSX;13.66
;;2001;SEX_BTSX;14.92
;;2017;SEX_FMLE;7.75
;;2004;SEX_BTSX;3.61
;;2010;SEX_FMLE;6.45
;;2014;SEX_BTSX;2.73
;;2005;SEX_MLE;7.94
;;2021;SEX_MLE;1.36
;;2008;SEX_MLE;23.17
;;2010;SEX_FMLE;2.11
;;2018;SEX_MLE;4.1
;;2011;SEX_MLE;20.93
;;2002;SEX_MLE;26.95
;;2015;SEX_BTSX;9.24
;;2001;SEX_BTSX;9.26
;;2014;SEX_FMLE;1.9
;;2012;SEX_BTSX;5.5
;;2017;SEX_MLE;11.57
;;2002;SEX_BTSX;8.83
;;2014;SEX_MLE;15.26
;;2001;SEX_FMLE;2.54
;;2007;SEX_MLE;23.7
;;2021;SEX_MLE;22.41
;;2014;SEX_BTSX;2.11
;;2017;SEX_MLE;7.36
;;2003;SEX_FMLE;3.77
;;2004;SEX_MLE;3.07
;;2004;SEX_FMLE;6.99
;;2004;SEX_BTSX;11.96
;;2014;SEX_BTSX;14.73
;;2021;SEX_BTSX;9.7
;;2019;SEX_FMLE;0.6
;;2003;SEX_BTSX;5.42
;;2004;SEX_BTSX;10.16
;;2005;SEX_FMLE;2.76
;;2010;SEX_FMLE;6.96
;;2016;SEX_MLE;9.83
;;2020;SEX_FMLE;5.24
;;2016;SEX_BTSX;2.39
;;2004;SEX_BTSX;7.45
;;2004;SEX_MLE;8.33
;;2001;SEX_FMLE;3.7
;;2019;SEX_FMLE;4.65
;;2015;SEX_FMLE;0.73
;;2004;SEX_BTSX;11.59
;;2002;SEX_MLE;4.69
;;2005;SEX_MLE;12.34
;;2008;SEX_MLE;17.96
;;2008;SEX_BTSX;15.58
;;2004;SEX_BTSX;1.16
;;2017;SEX_FMLE;2.08
;;2000;SEX_BTSX;24.23
;;2020;SEX_MLE;19.85
;;2005;SEX_FMLE;5.74
;;2007;SEX_MLE;16.06
;;2009;SEX_BTSX;5.71
;;2010;SEX_FMLE;2.83
;;2017;SEX_BTSX;9.55
;;2002;SEX_MLE;24.63
;;2020;SEX_FMLE;5.63
;;2004;SEX_MLE;14.3
;;2004;SEX_MLE;25.67
;;2019;SEX_FMLE;10.26
;;2005;SEX_BTSX;1.7
;;2002;SEX_MLE;17.81
;;2011;SEX_BTSX;7.76
;;2013;SEX_MLE;18.96
;;2010;SEX_MLE;23.44
;;2013;SEX_MLE;1.42
;;2009;SEX_MLE;13.69
;;2002;SEX_MLE;20.99
;;2000;SEX_BTSX;2.54
;;2004;SEX_BTSX;17.65
;;2002;SEX_FMLE;4.94
;;2001;SEX_MLE;31.19
;;2011;SEX_FMLE;4.2
;;2021;SEX_MLE;28.92
;;2021;SEX_MLE;5.7
;;2021;SEX_BTSX;7.68
;;2009;SEX_FMLE;4.94
;;2005;SEX_MLE;16.07
;;2000;SEX_FMLE;3.81
;;2006;SEX_BTSX;11.84
;;2013;SEX_BTSX;7.72
;;2016;SEX_BTSX;10.09
;;2000;SEX_FMLE;2.61
;;2000;SEX_MLE;28.18
;;2019;SEX_BTSX;4.16
;;2001;SEX_MLE;56.22
;;2017;SEX_BTSX;3.17
;;2016;SEX_MLE;16.23
;;2013;SEX_FMLE;1.58
;;2001;SEX_MLE;15.87
;;2021;SEX_MLE;19.61
;;2015;SEX_FMLE;1.85
;;2014;SEX_FMLE;2.56
;;2006;SEX_FMLE;2.07
;;2010;SEX_BTSX;11.99
;;2004;SEX_BTSX;11.99
;;2012;SEX_BTSX;23.86
;;2004;SEX_BTSX;3.34
;;2015;SEX_FMLE;1.13
;;2010;SEX_FMLE;3.65
;;2019;SEX_FMLE;6.74
;;2018;SEX_BTSX;36.17
;;2007;SEX_BTSX;4.38
;;2013;SEX_MLE;9.69
;;2008;SEX_MLE;5.81
;;2021;SEX_BTSX;9.19
;;2007;SEX_BTSX;14.16
;;2018;SEX_MLE;33.58
;;2016;SEX_MLE;12.58
;;2018;SEX_MLE;3.09
;;2016;SEX_FMLE;2.86
;;2004;SEX_BTSX;14.92
;;2006;SEX_BTSX;12.44
;;2021;SEX_MLE;20.41
;;2001;SEX_MLE;20.17
;;2001;SEX_BTSX;15.53
;;2000;SEX_BTSX;18.06
;;2021;SEX_MLE;8.64
;;2017;SEX_BTSX;22.71
;;2017;SEX_MLE;15.21
;;2003;SEX_MLE;4.1
;;2003;SEX_MLE;1.56
;;2018;SEX_FMLE;3.77
;;2000;SEX_MLE;15.78
;;2016;SEX_FMLE;1.18
;;2011;SEX_FMLE;0.51
;;2009;SEX_FMLE;4.83
;;2002;SEX_FMLE;11.18
;;2018;SEX_BTSX;0.84
;;2003;SEX_BTSX;15.62
;;2012;SEX_FMLE;1.49
;;2006;SEX_FMLE;3.13
;;2018;SEX_FMLE;6.67
;;2006;SEX_MLE;29.31
;;2013;SEX_FMLE;0.48
;;2012;SEX_FMLE;16.77
;;2008;SEX_BTSX;13.12
;;2018;SEX_MLE;6.29
;;2015;SEX_FMLE;4.98
;;2000;SEX_MLE;21.23
;;2008;SEX_MLE;39.63
;;2008;SEX_MLE;5.68
;;2019;SEX_FMLE;0.0
;;2016;SEX_FMLE;7.93
;;2006;SEX_MLE;23.08
;;2020;SEX_FMLE;6.09
;;2010;SEX_MLE;7.51
;;2020;SEX_MLE;23.58
;;2016;SEX_FMLE;6.61
;;2006;SEX_BTSX;13.63
;;2012;SEX_MLE;34.24
;;2018;SEX_FMLE;2.12
;;2009;SEX_FMLE;0.34
;;2011;SEX_FMLE;5.27
;;2015;SEX_BTSX;20.77
;;2018;SEX_BTSX;11.23
;;2007;SEX_BTSX;13.23
;;2009;SEX_FMLE;4.31
;;2000;SEX_FMLE;8.01
;;2017;SEX_MLE;5.71
;;2014;SEX_FMLE;5.95
;;2004;SEX_MLE;39.2
;;2002;SEX_MLE;17.62
;;2017;SEX_MLE;8.82
;;2015;SEX_MLE;17.07
;;2002;SEX_BTSX;12.06
;;2020;SEX_FMLE;2.02
;;2011;SEX_FMLE;3.39
;;2007;SEX_BTSX;3.91
;;2010;SEX_BTSX;8.5
;;2005;SEX_FMLE;5.6
;;2011;SEX_BTSX;9.48
;;2012;SEX_FMLE;9.03
;;2020;SEX_BTSX;7.84
;;2000;SEX_MLE;15.62
;;2006;SEX_BTSX;5.62
;;2020;SEX_BTSX;12.54
;;2014;SEX_MLE;1.85
;;2012;SEX_BTSX;5.36
;;2016;SEX_FMLE;5.01
;;2004;SEX_MLE;13.59
;;2006;SEX_BTSX;14.87
;;2021;SEX_FMLE;6.02
;;2007;SEX_BTSX;7.96
;;2004;SEX_MLE;5.86
;;2010;SEX_FMLE;3.39
;;2004;SEX_BTSX;31.36
;;2002;SEX_BTSX;11.17
;;2021;SEX_MLE;20.75
;;2000;SEX_BTSX;11.71
;;2014;SEX_FMLE;4.93
;;2019;SEX_MLE;34.12
;;2005;SEX_MLE;13.39
;;2017;SEX_FMLE;0.48
;;2002;SEX_BTSX;2.35
;;2008;SEX_BTSX;5.14
;;2015;SEX_FMLE;2.42
;;2018;SEX_FMLE;7.03
;;2012;SEX_BTSX;7.51
;;2004;SEX_FMLE;8.91
;;2021;SEX_BTSX;5.32
;;2003;SEX_BTSX;24.77
;;2007;SEX_FMLE;4.16
;;2009;SEX_MLE;60.5
;;2002;SEX_MLE;17.3
;;2017;SEX_BTSX;0.0
;;2021;SEX_MLE;19.78
;;2021;SEX_MLE;6.45
;;2017;SEX_FMLE;5.2
;;2020;SEX_BTSX;17.85
;;2008;SEX_FMLE;10.84
;;2014;SEX_FMLE;7.24
;;2018;SEX_MLE;21.76
;;2003;SEX_FMLE;8.52
;;2020;SEX_FMLE;3.84
;;2018;SEX_BTSX;8.32
;;2000;SEX_FMLE;6.69
;;2000;SEX_FMLE;5.2
;;2004;SEX_MLE;14.87
;;2021;SEX_MLE;12.46
;;2002;SEX_MLE;13.86
;;2011;SEX_FMLE;2.91
;;2017;SEX_BTSX;6.98
;;2017;SEX_BTSX;6.2
;;2014;SEX_BTSX;4.72
;;2019;SEX_BTSX;3.86
;;2019;SEX_FMLE;0.4
;;2004;SEX_FMLE;5.17
;;2012;SEX_MLE;40.45
;;2009;SEX_FMLE;6.37
;;2003;SEX_FMLE;4.65
;;2010;SEX_MLE;8.37
;;2008;SEX_BTSX;11.98
;;2021;SEX_MLE;26.19
;;2008;SEX_BTSX;11.41
;;2000;SEX_FMLE;6.52
;;2015;SEX_MLE;12.84
;;2013;SEX_MLE;43.63
;;2003;SEX_FMLE;2.26
;;2003;SEX_MLE;9.49
;;2001;SEX_FMLE;4.06
;;2020;SEX_BTSX;12.34
;;2002;SEX_BTSX;4.47
;;2008;SEX_MLE;10.33
;;2019;SEX_FMLE;2.49
;;2000;SEX_FMLE;2.24
;;2001;SEX_BTSX;15.16
;;2003;SEX_FMLE;6.89
;;2006;SEX_BTSX;2.93
;;2009;SEX_MLE;29.54
;;2002;SEX_FMLE;5.56
;;2018;SEX_BTSX;15.12
;;2013;SEX_FMLE;9.62
;;2003;SEX_BTSX;3.92
;;2010;SEX_MLE;18.86
;;2003;SEX_MLE;18.99
;;2015;SEX_FMLE;4.94
;;2001;SEX_FMLE;1.41
;;2020;SEX_MLE;9.24
;;2017;SEX_MLE;12.28
;;2007;SEX_MLE;12.61
;;2014;SEX_MLE;19.42
;;2018;SEX_FMLE;8.18
;;2015;SEX_FMLE;5.49
;;2002;SEX_FMLE;5.98
;;2019;SEX_FMLE;2.41
;;2009;SEX_MLE;11.8
;;2014;SEX_BTSX;10.63
;;2018;SEX_BTSX;10.85
;;2016;SEX_BTSX;1.64
;;2012;SEX_BTSX;23.61
;;2003;SEX_BTSX;7.12
;;2005;SEX_BTSX;0.92
;;2009;SEX_MLE;49.87
;;2009;SEX_MLE;4.55
;;2015;SEX_BTSX;5.76
;;2007;SEX_FMLE;14.77
;;2013;SEX_FMLE;0.65
;;2013;SEX_MLE;16.42
;;2021;SEX_BTSX;5.09
;;2002;SEX_MLE;14.56
;;2021;SEX_FMLE;1.74
;;2015;SEX_MLE;20.58
;;2009;SEX_BTSX;18.47
;;2021;SEX_FMLE;6.87
;;2019;SEX_BTSX;6.37
;;2021;SEX_MLE;8.86
;;2007;SEX_FMLE;2.17
;;2021;SEX_FMLE;5.42
;;2003;SEX_MLE;14.43
;;2007;SEX_FMLE;4.66
;;2019;SEX_BTSX;6.11
;;2018;SEX_FMLE;2.04
;;2020;SEX_BTSX;7.64
;;2008;SEX_MLE;43.96
;;2000;SEX_FMLE;5.74
;;2015;SEX_FMLE;9.36
;;2008;SEX_BTSX;6.26
;;2010;SEX_MLE;11.22
;;2019;SEX_MLE;5.22
;;2000;SEX_FMLE;4.39
;;2000;SEX_MLE;40.46
;;2009;SEX_MLE;17.1
;;2006;SEX_MLE;14.22
;;2014;SEX_BTSX;13.75
;;2007;SEX_FMLE;4.43
;;2009;SEX_MLE;32.74
;;2008;SEX_BTSX;3.97
;;2017;SEX_MLE;13.92
;;2021;SEX_FMLE;2.23
;;2013;SEX_MLE;1.47
;;2007;SEX_FMLE;7.3
;;2000;SEX_BTSX;16.12
;;2011;SEX_FMLE;5.59
;;2007;SEX_BTSX;17.54
;;2010;SEX_MLE;14.39
;;2007;SEX_MLE;9.99
;;2001;SEX_BTSX;12.37
;;2012;SEX_FMLE;7.2
